#hg38.knownCanonical.chrom	hg38.knownCanonical.chromStart	hg38.knownCanonical.chromEnd	hg38.kgXref.kgID	hg38.kgXref.geneSymbol
chr22	32043031	32113029	uc003amc.4	SLC5A1
chr22	16601886	16698742	uc002zls.2	TPTEP1
chr22	32218475	32255341	uc003ami.4	SLC5A4
chr22	38468061	38483447	uc003avv.4	KDELR3
chr22	42126498	42130906	uc003bce.4	CYP2D6
chr22	38485877	38506312	uc062efu.1	DDX17
chr22	38518948	38570286	uc003avz.3	DMC1
chr22	42160012	42215442	uc003bcj.3	TCF20
chr22	28742030	28757510	uc003aea.4	HSCB
chr22	38656654	38673854	uc003awc.5	CBY1
chr22	38681947	38685421	uc003awe.4	TOMM22
chr22	23059414	23142093	uc002zwt.4	RSPH14
chr22	28794554	28800597	uc062cvg.1	XBP1
chr22	32387581	32412255	uc003amm.3	RTCB
chr22	38685542	38700667	uc003awf.4	JOSD1
chr22	32474675	32498829	uc003amq.4	FBXO7
chr22	38705722	38733587	uc003awg.4	GTPBP1
chr22	42583720	42614962	uc003bcu.4	POLDIP3
chr22	23145325	23164350	uc002zwv.2	RAB36
chr22	32801700	32863043	uc003anb.4	TIMP3
chr22	50343330	50444374	uc003bkz.3	PPP6R2
chr22	50444999	50475024	uc003blh.5	SBF1
chr22	38735908	38794143	uc010gxr.3	SUN2
chr22	42618807	42649568	uc003bcz.4	CYB5R3
chr22	38778507	38794173	uc003awj.4	DNAL4
chr22	29058671	29061844	uc003aej.2	C22orf31
chr22	50486875	50490648	uc003blm.2	MIOX
chr22	50502948	50507691	uc003blp.3	LMF2
chr22	29259851	29267978	uc003aeq.2	RHBDD3
chr22	42869770	43015145	uc003bdg.5	PACSIN2
chr22	43039643	43089428	uc003bdi.5	TTLL1
chr22	29312932	29315756	uc003aff.4	RASL10A
chr22	29328820	29423179	uc062cxt.1	AP1B1
chr22	35257497	35295764	uc003anl.4	HMGXB4
chr22	35299803	35347994	uc003ann.3	TOM1
chr22	29480229	29491390	uc003afo.4	NEFH
chr22	50578948	50582999	uc003bmv.4	CHKB
chr22	43110747	43129712	uc003bdk.3	BIK
chr22	35380834	35394214	uc003ant.3	HMOX1
chr22	43132205	43143394	uc003bdl.2	MCAT
chr22	29505878	29553782	uc003afu.4	THOC5
chr22	35400062	35425430	uc003anu.5	MCM5
chr22	39097284	39104067	uc021wpu.2	APOBEC3H
chr22	50625017	50628172	uc021wse.2	ARSA
chr22	43151513	43163242	uc003bdn.4	TSPO
chr22	35540867	35554001	uc003anx.4	RASD2
chr22	43166621	43187133	uc003bdq.4	TTLL12
chr22	39130771	39152650	uc003axb.4	CBX7
chr22	39223358	39244751	uc003axf.4	PDGFB
chr22	50738195	50745334	uc003bnh.5	ACR
chr22	29720083	29731839	uc003agl.4	CABP7
chr22	39312883	39319771	uc003axi.4	RPL3
chr22	29730955	29766961	uc003agn.4	ZMAT5
chr22	35738735	35840587	uc003aok.5	RBFOX2
chr22	39349995	39385588	uc003axq.5	SYNGR1
chr22	39399740	39431882	uc003axt.4	TAB1
chr22	29788607	29838274	uc003agr.4	ASCC2
chr22	29883154	30027880	uc003agv.5	MTMR3
chr22	39502352	39518132	uc003axx.4	MIEF1
chr22	36189128	36204833	uc032qnf.2	APOL4
chr22	43879678	43892013	uc062eyk.1	PNPLA5
chr22	36253070	36267530	uc011amq.3	APOL1
chr22	43923738	43947568	uc003bei.1	PNPLA3
chr22	36281280	36388018	uc003apg.4	MYH9
chr22	39570752	39689737	uc003ayc.5	CACNA1I
chr22	43955420	43996533	uc003bej.4	SAMM50
chr22	36467035	36482030	uc003apk.2	TXN2
chr22	36487189	36507101	uc003app.5	FOXRED2
chr22	39901081	39973721	uc003ayh.3	GRAP2
chr22	36510849	36529436	uc003apr.4	EIF3D
chr22	40177924	40335807	uc011aor.3	TNRC6B
chr22	40370610	40410289	uc003ayu.2	SGSM3
chr22	36758201	36776153	uc003apu.4	IFT27
chr22	36800683	36819479	uc003apx.4	PVALB
chr22	45190337	45240769	uc003bfx.2	KIAA0930
chr22	36860987	36878015	uc003apy.5	NCF4
chr22	36913627	36940449	uc003aqa.5	CSF2RB
chr22	40769629	40819382	uc003azc.5	SLC25A17
chr22	45284981	45295874	uc003bfy.4	UPK3A
chr22	45308981	45341955	uc003bfz.5	FAM118A
chr22	37051738	37063390	uc011amv.4	KCTD17
chr22	40824534	40857022	uc003aze.5	ST13
chr22	37125837	37149990	uc003aqv.2	IL2RB
chr22	40951358	40973309	uc003azk.4	RBX1
chr22	41091785	41180079	uc003azl.6	EP300
chr22	41205204	41231271	uc003azo.4	L3MBTL2
chr22	41229512	41240934	uc003azq.5	CHADL
chr22	41245610	41286251	uc003azu.5	RANGAP1
chr22	41301521	41360147	uc003azw.5	ZC3H7B
chr22	41459716	41468725	uc003bab.4	PHF5A
chr22	41469124	41528989	uc003bac.3	ACO2
chr22	41525803	41544489	uc003baf.5	POLR3H
chr22	46335424	46357340	uc003bhp.4	TRMU
chr22	41576893	41589890	uc003bal.3	PMM1
chr22	41598027	41621096	uc003bam.3	DESI1
chr22	46684410	46738261	uc003bia.4	CERK
chr22	49773282	49825900	uc032qrr.2	BRD1
chr22	49853841	49890078	uc003bix.3	ZBED4
chr22	50059390	50085902	uc003bjh.2	MLC1
chr22	50245182	50251385	uc003bkg.4	HDAC10
chr22	50217688	50244564	uc003bkb.2	TUBGCP6
chr22	50481555	50486440	uc003blj.4	ADM2
chr22	20314275	20320080	uc002zrx.4	DGCR6L
chr22	20080231	20111871	uc002zri.4	DGCR8
chr22	26429272	26445015	uc003acg.3	ASPHD2
chr22	23752742	23754468	uc002zxt.4	VPREB3
chr22	21642260	21644298	uc002zvf.4	SDF2L1
chr22	30554634	30574578	uc062ddw.1	GAL3ST1
chr22	31944460	31957603	uc003alz.4	YWHAH
chr22	29438582	29442455	uc003afn.3	RFPL1
chr22	32190437	32203477	uc003amg.4	RFPL2
chr22	31933520	31945350	uc003aly.4	C22orf24
chr22	23070360	23125037	uc002zwu.2	GNAZ
chr22	39457343	39492194	uc003axv.6	MGAT3
chr22	24427561	24442360	uc002zzy.6	ADORA2A
chr22	39519694	39522683	uc021wpz.2	ATF4
chr22	42692120	42695633	uc062ewl.1	A4GALT
chr22	32354884	32361161	uc010gwn.3	RFPL3
chr22	37560446	37569405	uc003asz.5	CDC42EP1
chr22	36140329	36160929	uc003aot.4	APOL3
chr22	40678749	40682814	uc003ayz.4	MCHR1
chr22	26525745	26596717	uc062cqc.1	TPST2
chr22	38084888	38110670	uc003auw.4	BAIAP2L2
chr22	37019634	37029801	uc003aql.5	MPST
chr22	37823381	37825495	uc003aub.1	GALR3
chr22	37010858	37020183	uc031rxn.1	TST
chr22	35717871	35729483	uc003aof.4	APOL5
chr22	23573124	23580308	uc002zxd.4	IGLL1
chr22	36226209	36239954	uc003apa.4	APOL2
chr22	37225260	37244270	uc003arc.5	RAC2
chr22	30240446	30246851	uc003agz.3	LIF
chr22	37943520	37953647	uc003auj.3	C22orf23
chr22	38957521	38992778	uc011aoc.3	APOBEC3A
chr22	39040603	39053910	uc003aww.4	APOBEC3F
chr22	45413690	45432496	uc032qrc.2	RIBC2
chr22	50548032	50551023	uc003bmi.3	KLHDC7B
chr22	50523567	50526439	uc021wsa.2	SCO2
chr22	15528157	15529139	uc011agd.3	OR11H1
chr22	43824508	43862503	uc003bee.2	SULT4A1
chr22	45671798	45845307	uc003bgm.3	ATXN10
chr22	46255662	46263355	uc003bhh.4	PKDREJ
chr22	17592135	17628818	uc002zmr.3	ATP6V1E1
chr22	30925129	30968298	uc062dgc.1	MORC2
chr22	33272860	33920421	uc003and.5	LARGE
chr22	23957413	23961186	uc002zyw.5	GSTT2B
chr22	25742152	26031041	uc003abz.1	MYO18B
chr22	23856702	23886309	uc002zyn.6	SLC2A11
chr22	37180166	37188289	uc003aqy.2	C1QTNF6
chr22	21207973	21227637	uc062byb.1	GGT2
chr22	39994948	40043529	uc021wqa.2	FAM83F
chr22	30488912	30505695	uc003aid.4	SEC14L4
chr22	24540437	24555182	uc003aah.4	GUCD1
chr22	50015126	50056935	uc062fiw.1	TTLL8
chr22	31160192	31207019	uc003akb.4	RNF185
chr22	44243666	44312851	uc003bet.3	KIAA1644
chr22	44172955	44208468	uc011aqe.4	PARVG
chr22	43197282	43343388	uc003bdt.3	SCUBE1
chr22	23690860	23699176	uc002zxn.4	RGL4
chr22	28772673	28789295	uc003aeb.5	CCDC117
chr22	41922022	41926818	uc003bbl.3	TNFRSF13C
chr22	20363620	20390758	uc062bsg.1	USP41
chr22	21628088	21630064	uc002zvb.4	YDJC
chr22	21632728	21637327	uc002zve.4	CCDC116
chr22	36563920	36703558	uc003aps.3	CACNG2
chr22	37367959	37427470	uc003asq.4	ELFN2
chr22	24806318	24925137	uc003abg.3	SGSM1
chr22	30652050	30667860	uc021wnv.2	DUSP18
chr22	41381928	41399326	uc003azy.5	TEF
chr22	41699498	41799454	uc003baz.2	MEI1
chr22	38426326	38455199	uc003avt.3	KCNJ4
chr22	27748276	27801498	uc003adj.3	MN1
chr22	23763053	23765861	uc011aja.3	C22orf15
chr22	22513735	22520270	uc032qhw.1	ZNF280A
chr22	22244674	22245515	uc002zvx.2	VPREB1
chr22	21417403	21451463	uc002zur.5	HIC2
chr22	50185916	50199598	uc003bjs.2	TRABD
chr22	42500589	42512560	uc011apl.3	SERHL
chr22	41560762	41576666	uc003bak.2	CSDC2
chr22	40859548	40862126	uc003azj.4	DNAJB7
chr22	16783411	16821699	uc002zlv.4	XKR3
chr22	35066135	35087387	uc003anj.4	ISX
chr22	39743043	39893790	uc003ayg.3	ENTHD1
chr22	30080173	30177075	uc003agy.4	HORMAD2
chr22	42074250	42079441	uc003bbz.4	FAM109B
chr22	17084958	17115693	uc002zly.5	IL17RA
chr22	50530408	50532579	uc003bmh.2	ODF3B
chr22	29024998	29031476	uc031rxk.1	ZNRF3-AS1
chr22	24585619	24593063	uc003aaq.3	LRRC75B
chr22	23462085	23486980	uc010gtz.2	AP000345.1
chr22	24429205	24494800	uc062cjs.1	ADORA2A-AS1
chr22	38982408	38992784	uc003awo.3	APOBEC3B
chr22	27851668	27919268	uc003adk.5	PITPNB
chr22	30475363	30492616	uc062ddo.1	RP4-539M6.14
chr22	42269767	42275033	uc062eve.1	OGFRP1
chr22	46049477	46054144	uc003bgq.2	PRR34
chr22	31212294	31280080	uc003akh.4	LIMK2
chr22	18733913	18757894	uc062bjg.1	AC008132.15
chr22	49900228	49918458	uc003biy.4	ALG12
chr22	17563438	17590994	uc002zmp.2	SLC25A18
chr22	29268315	29300343	uc003aev.4	EWSR1
chr22	41998787	42028475	uc003bbt.4	WBP2NL
chr22	42079694	42084284	uc003bca.4	SMDT1
chr22	21545677	21551461	uc002zuy.5	RIMBP3C
chr22	17116299	17121253	uc002zmb.3	CECR6
chr22	31681346	31750131	uc003alp.5	PRR14L
chr22	42553918	42574382	uc003bcr.5	SERHL2
chr22	28917388	29053685	uc021wnq.2	ZNRF3
chr22	20021107	20065926	uc002zrc.3	TANGO2
chr22	18906222	18912088	uc002zoh.4	DGCR6
chr22	38861449	38872314	uc003awl.4	CBX6
chr22	29073117	29168333	uc011akm.2	KREMEN1
chr22	28687743	28741844	uc003adu.2	CHEK2
chr22	20965107	20981360	uc002ztj.3	AIFM3
chr22	18110792	18131731	uc002znv.3	TUBA8
chr22	36847371	36870441	uc062dvg.1	CTA-833B7.2
chr22	41433491	41447023	uc003azz.2	TOB2
chr22	31082859	31104623	uc011ale.3	SMTN
chr22	19756702	19767334	uc002zqa.2	TBX1
chr22	41831214	41834665	uc062eso.1	RP5-821D11.7
chr22	29767368	29770413	uc003agq.1	UQCR10
chr22	19523026	19524400	uc062bmp.1	CLDN5
chr22	29554807	29581337	uc003afx.5	NIPSNAP1
chr22	49918695	49927528	uc003bja.4	CRELD2
chr22	41690542	41698136	uc003bax.1	C22orf46
chr22	38111494	38181802	uc003auy.2	PLA2G6
chr22	20999776	21002196	uc002ztr.2	THAP7
chr22	32413846	32464484	uc062dnp.1	BPIFC
chr22	19875521	19941992	uc021wlj.4	TXNRD2
chr22	24719033	24774716	uc003abd.3	PIWIL3
chr22	19714463	19723319	uc002zpv.3	SEPT5
chr22	31439368	31489741	uc003ala.3	EIF4ENIF1
chr22	30694805	30907824	uc003aiy.1	OSBP2
chr22	38582168	38656303	uc062egg.1	FAM227A
chr22	18149898	18177397	uc002zny.4	USP18
chr22	42085524	42090779	uc062etx.1	NDUFA6
chr22	38201881	38216511	uc003avc.4	MAFF
chr22	19447892	19450105	uc062blu.1	AC000068.5
chr22	31122993	31134696	uc003ajt.5	INPP5J
chr22	20394114	20408461	uc010gsm.5	ZNF74
chr22	36991124	37007798	uc003aqe.4	TEX33
chr22	30606837	30627278	uc003aip.3	TCN2
chr22	29306581	29312785	uc032qlb.2	GAS2L1
chr22	50263712	50270393	uc003bkr.4	MAPK11
chr22	19431901	19436075	uc002zpg.4	MRPL40
chr22	21567546	21624034	uc002zva.2	UBE2L3
chr22	32512551	33058372	uc003amx.4	SYN3
chr22	22547700	22559340	uc032qic.2	PRAME
chr22	31399522	31434452	uc003aku.4	DRG1
chr22	17159398	17165445	uc002zmi.5	CECR5-AS1
chr22	19783223	19854939	uc002zqf.2	GNB1L
chr22	29603557	29698598	uc003age.5	NF2
chr22	44677084	44737681	uc010gzt.2	PRR5
chr22	23180209	23318037	uc002zww.4	BCR
chr22	43411195	43507848	uc062exv.1	MPPED1
chr22	46150595	46243756	uc003bgx.1	PPARA
chr22	43528743	43812277	uc003bdy.3	EFCAB6
chr22	29205850	29259597	uc003aem.5	EMID1
chr22	44569351	44572341	uc011aqg.3	LINC00207
chr22	37065435	37103656	uc003aqs.3	TMPRSS6
chr22	39529092	39532855	uc003ayb.3	RPS19BP1
chr22	23738677	23751092	uc002zxs.4	ZNF70
chr22	30356634	30376829	uc011akv.3	CCDC157
chr22	21045986	21060528	uc062bxn.1	LRRC74B
chr22	18178037	18205915	uc062bik.1	AC008079.9
chr22	45920361	45977129	uc003bgo.4	WNT7B
chr22	50252902	50261825	uc003bkm.2	MAPK12
chr22	49994512	50012659	uc003bje.2	IL17REL
chr22	20338804	20354372	uc062bsb.1	AC007731.1
chr22	49414523	49657504	uc003biq.4	C22orf34
chr22	44492571	44498298	uc003beu.2	LDOC1L
chr22	44024276	44172949	uc003ben.4	PARVB
chr22	37805092	37807436	uc003aty.4	H1F0
chr22	23608451	23632321	uc002zxf.3	DRICH1
chr22	16669463	16675452	uc062bfe.1	ANKRD62P1-PARP4P3
chr22	42509967	42519802	uc003bcq.4	RRP7A
chr22	40857097	40932815	uc003azh.4	XPNPEP3
chr22	41621118	41664039	uc003bao.3	XRCC6
chr22	26621963	26630672	uc003acz.4	CRYBA4
chr22	50274978	50307627	uc062flc.1	PLXNB2
chr22	40410287	40533880	uc032qph.2	MKL1
chr22	24952729	25194457	uc062clx.1	KIAA1671
chr22	46086002	46113928	uc003bgu.4	MIRLET7BHG
chr22	21114606	21124451	uc062bxp.1	KB-1592A4.15
chr22	15690025	15721522	uc010gqp.3	POTEH
chr22	31496562	31618586	uc003ale.5	SFI1
chr22	35606763	35623354	uc003aob.3	MB
chr22	49960512	49964080	uc003bjb.4	PIM3
chr22	16590750	16592810	uc002zlp.2	CCT8L2
chr22	38219290	38273034	uc003avg.2	TMEM184B
chr22	31104771	31120069	uc032qlx.2	SELM
chr22	41833104	41907308	uc003bbi.5	SREBF2
chr22	42058353	42070830	uc003bbw.5	NAGA
chr22	46112731	46112840	uc021wrn.2	MIRLET7A3
chr22	31479382	31479489	uc032qmc.2	RNU6-28P
chr22	41065553	41065646	uc032qpr.2	Y_RNA
chr22	31222744	31222853	uc062dih.1	RNU6-1128P
chr22	24901146	24901214	uc062clv.1	SNORD56
chr22	28303753	28303850	uc021wno.1	Y_RNA
chr22	41377176	41377283	uc062eqj.1	RNU6-495P
chr22	21389190	21389491	uc021wmf.1	RN7SKP63
chr22	41648088	41648190	uc032qpz.2	Y_RNA
chr22	27035886	27035991	uc062crs.1	RNU6-1066P
chr22	42762859	42762959	uc062ewp.1	Y_RNA
chr22	40917742	40917846	uc062epl.1	RNU6-379P
chr22	29134013	29134120	uc062cwb.1	RNU6-810P
chr22	29758757	29758859	uc062cyw.1	Y_RNA
chr22	21792433	21792524	uc062cab.1	RNA5SP493
chr22	37055032	37055347	uc062dwa.1	RN7SKP214
chr22	28232755	28232823	uc062cty.1	SNORD42
chr22	20481157	20481268	uc062bte.1	Y_RNA
chr22	31230070	31230172	uc021wnz.1	Y_RNA
chr22	42565047	42565330	uc062evx.1	RN7SKP80
chr22	25102432	25112692	uc010guv.3	CTA-221G9.12
chr22	43275954	43283830	uc003bdv.4	Z99756.1
chr22	19722944	19724771	uc062bnf.1	GP1BB
chr22	50583025	50583877	uc003bmw.5	CHKB-AS1
chr22	50568861	50578417	uc003bml.4	CPT1B
chr22	50309029	50327060	uc011arv.2	DENND6B
chr22	48866769	48898386	uc062fhj.2	LINC01310
chr22	47621042	47631569	uc003bii.3	LINC00898
chr22	46244012	46250679	uc003bhe.4	CDPF1
chr22	42140204	42144577	uc062eux.1	CYP2D7
chr22	32360003	32360436	uc062dnc.1	RFPL3S
chr22	32149005	32159288	uc003amd.4	C22orf42
chr22	26667692	26672654	uc003ade.1	CTA-373H7.7
chr22	24935109	24946695	uc003abk.2	TMEM211
chr22	21467390	21471269	uc002zuu.3	TMEM191C
chr22	21300989	21325042	uc062byd.1	KB-1183D5.13
chr22	15784962	15827708	uc002zks.5	DUXAP8
chr22	19130807	19132623	uc002zow.2	TSSK2
chr22	31388732	31388837	uc062diu.1	RNU6-338P
chr22	19045255	19045367	uc062bkp.1	Y_RNA
chr22	41747311	41747413	uc062esa.1	Y_RNA
chr22	50691259	50691363	uc062foo.1	RNU6-409P
chr22	37891346	37891448	uc062ebl.1	RNU6-900P
chr22	20416796	20416899	uc062bsp.1	RNU6-225P
chr22	29899586	29899693	uc062czy.1	RNU6-331P
chr22	41679710	41679817	uc062ert.1	RNU6-476P
chr22	21034175	21034272	uc021wma.1	MIR649
chr22	37847677	37847774	uc021wpk.1	MIR659
chr22	21653303	21653385	uc011aii.1	MIR130B
chr22	17980867	17980961	uc021wks.1	MIR648
chr22	22697905	22698000	uc062ccu.1	AC244250.1
chr22	22856544	22856638	uc062cdk.1	AC245028.1
chr22	22792487	22792582	uc062cdf.1	AC244157.1
chr22	22664427	22664523	uc062ccp.1	AC244250.2
chr22	22758695	22758790	uc062cdc.1	AC244250.3
chr22	22822775	22822871	uc062cdj.1	MIR650
chr22	46113685	46113768	uc021wrq.1	MIRLET7B
chr22	41900943	41901012	uc011api.1	MIR33A
chr22	37844271	37844371	uc021wpj.1	MIR658
chr22	20033132	20033241	uc011ahj.3	MIR185
chr22	39313818	39313911	uc062ekj.1	SNORD83B
chr22	39315212	39315307	uc062ekn.1	SNORD83A
chr22	22030933	22031472	uc062cba.1	IGLV4-69
chr22	22098699	22099212	uc062cbc.1	IGLV8-61
chr22	22162198	22162681	uc062cbd.1	IGLV4-60
chr22	22195712	22196460	uc062cbe.1	IGLV6-57
chr22	22201662	22202206	uc062cbf.1	IGLV11-55
chr22	22214793	22215270	uc032qho.2	IGLV10-54
chr22	22318726	22319226	uc062cbl.1	IGLV5-52
chr22	22322471	22322980	uc062cbm.1	IGLV1-51
chr22	22327299	22327814	uc062cbn.1	IGLV1-50
chr22	22352939	22353433	uc062cbp.1	IGLV5-48
chr22	22357738	22358260	uc062cbq.1	IGLV1-47
chr22	22369613	22370087	uc062cbr.1	IGLV7-46
chr22	22375985	22376505	uc062cbs.1	IGLV5-45
chr22	22380765	22381347	uc062cbt.1	IGLV1-44
chr22	22395017	22395489	uc062cbu.1	IGLV7-43
chr22	22409765	22410282	uc062cbv.1	IGLV1-40
chr22	22427539	22428035	uc062cbw.1	IGLV5-37
chr22	22431957	22432465	uc062cbx.1	IGLV1-36
chr22	22588154	22588688	uc062ccj.1	IGLV2-33
chr22	22594527	22595056	uc062cck.1	IGLV3-32
chr22	22668287	22668806	uc062ccq.1	IGLV3-27
chr22	22686725	22687271	uc062ccr.1	IGLV3-25
chr22	22697788	22698407	uc062cct.1	IGLV2-23
chr22	22704264	22704822	uc062ccv.1	IGLV3-22
chr22	22711688	22713203	uc062ccw.1	IGLV3-21
chr22	22720622	22721145	uc062ccx.1	IGLV3-19
chr22	22734606	22735096	uc062ccz.1	IGLV2-18
chr22	22747382	22747911	uc062cdb.1	IGLV3-16
chr22	22758699	22759218	uc062cdd.1	IGLV2-14
chr22	22771823	22772586	uc062cde.1	IGLV3-12
chr22	22792490	22793007	uc062cdg.1	IGLV2-11
chr22	22811746	22812285	uc062cdh.1	IGLV3-10
chr22	22819009	22819756	uc062cdi.1	IGLV3-9
chr22	22871506	22872035	uc062cdn.1	IGLV4-3
chr22	22880705	22881396	uc062cdo.1	IGLV3-1
chr22	22893691	22893818	uc062cdx.1	IGLJ1
chr22	22895374	22895834	uc062cdy.1	IGLC1
chr22	22899480	22899655	uc062cdz.1	IGLJ2
chr22	22900975	22901437	uc062cea.1	IGLC2
chr22	22904849	22905025	uc062ceb.1	IGLJ3
chr22	22906341	22906803	uc062cec.1	IGLC3
chr22	22910573	22910606	uc062ced.1	IGLJ4
chr22	22914236	22914308	uc062cee.1	IGLJ5
chr22	22918131	22918201	uc062cef.1	IGLJ6
chr22	23630617	23638941	uc062cfq.1	KB-1572G7.3
chr22	22921389	22921435	uc062ceg.1	IGLJ7
chr22	22922593	22923034	uc062ceh.1	IGLC7
chr22	21652980	21653058	uc021wmk.1	MIR301B
chr22	15701458	15701565	uc062bel.1	RNU6-816P
chr22	31305403	31305512	uc062dip.1	RNA5SP496
chr22	50669803	50669901	uc062fok.1	Y_RNA
chr22	49548680	49556473	uc062fhp.1	RP1-29C18.10
chr22	49572263	49575426	uc062fhq.1	RP1-29C18.9
chr22	31346776	31348719	uc003akt.4	LINC01521
chr22	38291366	38398522	uc003avm.3	CSNK1E
chr22	30522798	30546682	uc021wnu.2	SEC14L6
chr22	19846137	19854896	uc002zqi.4	C22orf29
chr22	18077922	18105396	uc002znp.5	PEX26
chr22	36965247	36968172	uc021woq.1	LL22NC01-81G9.3
chr22	21169945	21182974	uc062bxy.1	FAM230B
chr22	16961935	17008222	uc002zlw.4	GAB4
chr22	50551111	50562905	uc010hbe.4	SYCE3
chr22	47461298	47487111	uc003bih.3	LL22NC03-75H12.2
chr22	23894425	23898930	uc062cib.1	MIF-AS1
chr22	48576305	48751932	uc003bio.6	FAM19A5
chr22	44365550	44366284	uc062ezn.1	RP1-32I10.10
chr22	22559342	22566602	uc011ais.5	LL22NC03-63E9.3
chr22	20249124	20249235	uc021wls.2	MIR1286
chr22	23136619	23136710	uc062ceo.1	AC000029.1
chr22	16598716	16598804	uc062bew.1	AP000547.1
chr22	41092512	41092566	uc021wqd.1	MIR1281
chr22	20086041	20086150	uc062bqa.1	MIR1306
chr22	45200937	45201049	uc021wrh.2	MIR1249
chr22	29944205	29944299	uc062czz.1	AC003681.1
chr22	26555211	26555323	uc021wnl.1	MIR548J
chr22	38818451	38843982	uc062eix.1	NPTXR
chr22	35648394	35668409	uc003aoe.4	APOL6
chr22	38032164	38034228	uc062ecn.1	RP5-1039K5.16
chr22	21545343	21545644	uc021wmi.1	RN7SKP221
chr22	25715040	25715169	uc062cmz.1	RNA5SP494
chr22	18605801	18606102	uc021wlw.1	RN7SKP131
chr22	41045496	41045591	uc062epo.1	Y_RNA
chr22	30421044	30421148	uc062ddd.1	RNU6-564P
chr22	25963982	25964273	uc062col.1	RN7SKP169
chr22	49738676	49739003	uc062fhx.1	RN7SKP252
chr22	22343186	22343732	uc062cbo.1	IGLV9-49
chr22	19121528	19124503	uc062bku.1	AC004471.9
chr22	36388625	36396517	uc062dtv.1	RP4-633O19__A.1
chr22	26858633	26865786	uc062cro.1	LINC01422
chr22	27307482	27318538	uc062csb.1	CTA-929C8.7
chr22	30598308	30606687	uc062dew.1	RP1-56J10.8
chr22	43516106	43537117	uc031rxy.2	EFCAB6-AS1
chr22	22692777	22693312	uc062ccs.1	LL22NC03-102D1.18
chr22	27563838	27573573	uc062csi.1	RP1-231P7P.1
chr22	32273419	32277186	uc062dmx.1	RP1-90G24.6
chr22	21938292	21977632	uc062caj.1	LL22NC03-86G7.1
chr22	26241330	26254092	uc062coq.1	RP11-259P1.1
chr22	47631673	47855600	uc003bik.2	RP11-191L9.4
chr22	23567063	23573122	uc062cfl.1	AP000345.2
chr22	34208140	34209262	uc062dpk.1	LL22NC03-13G6.2
chr22	47345568	47373541	uc062fgs.1	CITF22-49D8.1
chr22	39292987	39295563	uc062ekc.1	RP3-333H23.8
chr22	41981303	41982217	uc062etg.1	CTA-250D10.19
chr22	33725026	33750843	uc003anh.4	LARGE-AS1
chr22	19667022	19667555	uc062bmq.1	AC000067.1
chr22	15765686	15778297	uc062ben.1	LINC01297
chr22	18077185	18078884	uc002zns.5	XXbac-B476C20.9
chr22	23512493	23513602	uc062cfi.1	AP000345.4
chr22	38739002	38749041	uc062eif.1	RP3-508I15.14
chr22	29436533	29478175	uc003afm.3	RFPL1S
chr22	30184643	30207109	uc062dal.1	RP3-438O4.4
chr22	26657519	26676475	uc032qkk.2	MIAT
chr22	37550025	37551735	uc062dyg.1	RP5-1177I5.3
chr22	50735824	50738139	uc003bng.4	AC000036.4
chr22	27716479	27721677	uc062csl.1	RP11-375H17.1
chr22	20701113	20704606	uc002zsx.2	TMEM191A
chr22	45133019	45163781	uc003bfq.4	NUP50-AS1
chr22	28800682	28848559	uc062cvn.1	CTA-292E10.6
chr22	50546414	50547652	uc062fnh.1	CTA-384D8.31
chr22	27310650	27317456	uc003adi.3	CTA-929C8.6
chr22	29099040	29111683	uc062cvx.1	CTA-747E2.10
chr22	21031356	21043969	uc062bxk.1	AC002472.11
chr22	49718052	49724506	uc062fhw.1	RP5-983L19.2
chr22	30008741	30080230	uc062dae.1	HORMAD2-AS1
chr22	39475806	39476822	uc062eli.1	MGAT3-AS1
chr22	50314630	50316008	uc062flp.1	XX-C283C717.1
chr22	31963356	31970400	uc062dmf.1	CTA-342B11.1
chr22	27676558	27714970	uc062csj.1	RP1-213J1P__B.1
chr22	27457246	27460060	uc062csg.1	RP11-46E17.6
chr22	34997718	35002862	uc062dpp.1	ISX-AS1
chr22	38667584	38681770	uc062egz.1	RP3-508I15.9
chr22	23638486	23693151	uc002zxh.5	GUSBP11
chr22	35685939	35689373	uc062drk.1	RP1-41P2.7
chr22	38424287	38427336	uc062efp.1	RP3-434P1.6
chr22	33105382	33106059	uc062dol.1	RP1-302D9.1
chr22	36445394	36454944	uc062dty.1	RP5-1119A7.14
chr22	31292498	31338021	uc062dio.1	PIK3IP1-AS1
chr22	24516507	24518386	uc062cjz.1	AP000355.2
chr22	48141541	48143229	uc062fhc.1	LL22NC03-121E8.3
chr22	32783176	32784982	uc062dof.1	LL22NC01-116C6.1
chr22	26161909	26163214	uc062cop.1	CTA-796E4.4
chr22	42364524	42369236	uc003bcm.6	LINC01315
chr22	38387917	38388857	uc062efo.1	RP1-5O6.4
chr22	36552164	36552700	uc062duq.1	RP5-1119A7.10
chr22	40372731	40388217	uc062enl.1	RP5-1042K10.10
chr22	27331786	27379265	uc062csc.1	CTA-929C8.8
chr22	42438022	42446195	uc062evk.1	CTA-126B4.7
chr22	32159453	32160392	uc062dmp.1	RP1-90G24.8
chr22	38734729	38738990	uc062eia.1	RP3-508I15.19
chr22	43038584	43052366	uc031rxu.2	AL022476.2
chr22	47860670	47862062	uc062fgw.1	RP13-455A7.1
chr22	15600907	15604882	uc062bei.1	LA16c-2F2.8
chr22	21002207	21010342	uc002ztv.4	THAP7-AS1
