#chrom	chromStart	chromEnd	clusterId	transcript	protein
chr19_GL949752v1_alt	238932	239035	44593	uc061ejd.1	ENSG00000275889.1
chr19_GL949752v1_alt	437515	448449	44712	uc061eld.1	ENSG00000276033.4
chr19_GL949752v1_alt	567881	574618	44718	uc032jtk.2	ENSG00000276042.4
chr19_GL949752v1_alt	773313	773420	44957	uc061emq.1	ENSG00000276339.1
chr19_GL949752v1_alt	549800	549876	45034	uc061emb.1	ENSG00000276435.1
chr19_GL949752v1_alt	737078	752960	45190	uc061emp.1	ENSG00000276634.1
chr19_GL949752v1_alt	320119	341588	45398	uc032jrp.2	ENSG00000276887.4
chr19_GL949752v1_alt	549886	549962	45436	uc061emc.1	ENSG00000276937.1
chr19_GL949752v1_alt	869084	903922	45526	uc032jwq.2	ENSG00000277060.4
chr19_GL949752v1_alt	69047	77107	45548	uc032jon.2	ENSG00000277088.4
chr19_GL949752v1_alt	478762	504368	45801	uc061elj.1	ENSG00000277398.4
chr19_GL949752v1_alt	549671	549747	45827	uc061ema.1	ENSG00000277434.1
chr19_GL949752v1_alt	89902	106263	46043	uc061egu.1	ENSG00000277707.4
chr19_GL949752v1_alt	249333	253362	46076	uc061eje.1	ENSG00000277751.4
chr19_GL949752v1_alt	535913	605581	46123	uc061elp.1	ENSG00000277807.4
chr19_GL949752v1_alt	628852	672218	46219	uc032jtq.1	ENSG00000277924.4
chr19_GL949752v1_alt	81432	90168	46409	uc032jox.1	ENSG00000278161.1
chr19_GL949752v1_alt	827864	851857	46417	uc032jwi.2	ENSG00000278173.4
chr19_GL949752v1_alt	916486	941046	46533	uc032jwv.2	ENSG00000278316.4
chr19_GL949752v1_alt	610856	610926	46586	uc061eml.1	ENSG00000278387.1
chr19_GL949752v1_alt	130473	134594	46687	uc032jph.2	ENSG00000278516.1
chr19_GL949752v1_alt	477898	492431	46780	uc032jsj.2	ENSG00000278634.4
chr19_GL949752v1_alt	550058	550134	46812	uc061emd.1	ENSG00000278680.1
chr19_GL949752v1_alt	628872	640888	46851	uc032jto.2	ENSG00000278729.1
chr19_GL949752v1_alt	335339	339386	46927	uc061ekr.1	ENSG00000278827.1
chr19_GL949752v1_alt	902954	903222	49021	uc061enh.1	ENSG00000281412.1
chr19_GL949753v2_alt	371190	371266	42824	uc061epw.1	ENSG00000273671.1
chr19_GL949753v2_alt	371491	371567	42855	uc061epz.1	ENSG00000273714.1
chr19_GL949753v2_alt	44313	55747	42974	uc032jxp.1	ENSG00000273875.1
chr19_GL949753v2_alt	618300	625240	43119	uc032kcb.2	ENSG00000274053.4
chr19_GL949753v2_alt	89902	106263	43190	uc032jyd.1	ENSG00000274144.4
chr19_GL949753v2_alt	315039	320651	43222	uc032kaq.2	ENSG00000274185.4
chr19_GL949753v2_alt	148220	164847	43230	uc032jyu.2	ENSG00000274194.4
chr19_GL949753v2_alt	225412	232307	43327	uc032jzv.2	ENSG00000274311.4
chr19_GL949753v2_alt	450537	494905	43480	uc061eqj.1	ENSG00000274511.4
chr19_GL949753v2_alt	248816	255877	43482	uc032kaa.1	ENSG00000274513.4
chr19_GL949753v2_alt	288602	294640	44186	uc032kaj.1	ENSG00000275404.4
chr19_GL949753v2_alt	635669	659666	44252	uc032kcj.1	ENSG00000275483.4
chr19_GL949753v2_alt	238944	239047	44484	uc061eof.1	ENSG00000275752.1
chr19_GL949753v2_alt	371663	371739	44533	uc061eqa.1	ENSG00000275814.1
chr19_GL949753v2_alt	725865	750425	44630	uc032kcx.2	ENSG00000275931.4
chr19_GL949753v2_alt	450524	495281	44652	uc061eqi.1	ENSG00000275960.4
chr19_GL949753v2_alt	432572	432642	44664	uc061eqh.1	ENSG00000275972.1
chr19_GL949753v2_alt	81432	90168	44702	uc032jyb.1	ENSG00000276022.1
chr19_GL949753v2_alt	363078	364052	45049	uc061epv.1	ENSG00000276452.4
chr19_GL949753v2_alt	371405	371481	45153	uc061epy.1	ENSG00000276589.1
chr19_GL949753v2_alt	175839	182627	45541	uc032jza.2	ENSG00000277079.3
chr19_GL949753v2_alt	191260	217850	45618	uc032jzj.1	ENSG00000277177.4
chr19_GL949753v2_alt	257102	257174	45848	uc032kag.1	ENSG00000277461.1
chr19_GL949753v2_alt	15199	38320	45961	uc032jxk.2	ENSG00000277607.4
chr19_GL949753v2_alt	112548	130558	45968	uc032jyi.2	ENSG00000277615.4
chr19_GL949753v2_alt	77272	81393	46054	uc032jxz.2	ENSG00000277722.1
chr19_GL949753v2_alt	268784	275879	46319	uc061eor.1	ENSG00000278046.4
chr19_GL949753v2_alt	335586	352514	46404	uc032kax.2	ENSG00000278154.4
chr19_GL949753v2_alt	371792	371867	46444	uc032kbc.1	ENSG00000278209.1
chr19_GL949753v2_alt	130493	134559	46485	uc032jyl.2	ENSG00000278257.1
chr19_GL949753v2_alt	388617	396863	46505	uc032kbh.2	ENSG00000278279.4
chr19_GL949753v2_alt	756484	775378	46509	uc032kda.2	ENSG00000278284.1
chr19_GL949753v2_alt	450562	495276	46522	uc061eqk.1	ENSG00000278300.4
chr19_GL949753v2_alt	135015	148058	46566	uc032jyn.2	ENSG00000278363.1
chr19_GL949753v2_alt	69047	77107	46580	uc032jxw.2	ENSG00000278378.4
chr19_GL949753v2_alt	677444	713301	46813	uc032kcp.2	ENSG00000278682.4
chr19_GL949753v2_alt	165232	169508	46836	uc032jyw.1	ENSG00000278712.4
chr19_GL949753v2_alt	371276	371352	46877	uc061epx.1	ENSG00000278762.1
chr19_GL949753v2_alt	712333	712601	49139	uc061eqm.1	ENSG00000281586.1
chr19_KI270865v1_alt	222	48832	46901	uc284pmz.1	ENSG00000278788.4
chr19_KI270866v1_alt	13931	30733	49425	uc284pnp.1	ENSG00000282019.1
chr19_KI270866v1_alt	707	4780	49804	uc284pnk.1	ENSG00000282735.1
chr19_KI270866v1_alt	7678	8606	49811	uc284pnl.1	ENSG00000282746.1
chr19_KI270867v1_alt	170732	178836	43181	uc061erg.1	ENSG00000274131.3
chr19_KI270867v1_alt	101279	138605	46726	uc061eqx.1	ENSG00000278565.4
chr19_KI270867v1_alt	225068	229265	48365	uc061erj.1	ENSG00000280501.2
chr19_KI270867v1_alt	86943	88662	48393	uc061eqs.1	ENSG00000280540.1
chr19_KI270867v1_alt	22500	44064	48534	uc061eqn.1	ENSG00000280726.2
chr19_KI270867v1_alt	103329	104036	48889	uc061erb.1	ENSG00000281224.1
chr19_KI270867v1_alt	74706	75446	48999	uc061eqr.1	ENSG00000281382.1
chr19_KI270867v1_alt	101281	107224	49118	uc061era.1	ENSG00000281556.2
chr19_KI270868v1_alt	38522	42509	43562	uc032kel.3	ENSG00000274619.2
chr19_KI270868v1_alt	29848	35133	45930	uc284poe.1	ENSG00000277571.2
chr19_KI270868v1_alt	19802	27018	46120	uc032kej.2	ENSG00000277804.4
chr19_KI270868v1_alt	6678	10861	46771	uc032kei.2	ENSG00000278624.2
chr19_KI270868v1_alt	47189	60469	49464	uc284pol.1	ENSG00000282092.1
chr19_KI270868v1_alt	327	798	49567	uc284pob.1	ENSG00000282283.1
chr19_KI270882v1_alt	26102	38121	43387	uc061ero.1	ENSG00000274394.1
chr19_KI270882v1_alt	242234	242341	43566	uc061esi.1	ENSG00000274623.1
chr19_KI270882v1_alt	72859	177119	43897	uc061err.1	ENSG00000275037.4
chr19_KI270882v1_alt	207394	221843	44118	uc061esf.1	ENSG00000275306.1
chr19_KI270882v1_alt	115870	130199	44282	uc061eru.1	ENSG00000275522.4
chr19_KI270882v1_alt	40125	54421	44471	uc061erp.1	ENSG00000275737.1
chr19_KI270882v1_alt	179206	188703	44829	uc061esd.1	ENSG00000276177.1
chr19_KI270882v1_alt	56311	70840	45269	uc061erq.1	ENSG00000276731.1
chr19_KI270882v1_alt	84250	98686	45610	uc061ert.1	ENSG00000277163.1
chr19_KI270882v1_alt	139107	159966	45906	uc061erw.1	ENSG00000277540.4
chr19_KI270882v1_alt	7854	7924	46163	uc061ern.1	ENSG00000277849.1
chr19_KI270882v1_alt	190566	205003	46349	uc061ese.1	ENSG00000278086.1
chr19_KI270882v1_alt	223716	240511	46597	uc061esh.1	ENSG00000278403.4
chr19_KI270882v1_alt	72870	82387	46660	uc061ers.1	ENSG00000278481.1
chr19_KI270883v1_alt	40088	54613	43392	uc061esl.1	ENSG00000274402.1
chr19_KI270883v1_alt	152029	168824	43935	uc061esy.1	ENSG00000275083.4
chr19_KI270883v1_alt	134349	149874	44146	uc061esw.1	ENSG00000275351.1
chr19_KI270883v1_alt	118058	168602	44255	uc061esu.1	ENSG00000275486.4
chr19_KI270883v1_alt	26070	37709	44752	uc061esk.1	ENSG00000276084.1
chr19_KI270883v1_alt	7854	7924	45257	uc061esj.1	ENSG00000276716.1
chr19_KI270883v1_alt	71379	85883	46148	uc061esm.1	ENSG00000277833.4
chr19_KI270883v1_alt	104999	116104	46755	uc061esq.1	ENSG00000278606.4
chr19_KI270884v1_alt	40169	136064	43192	uc061etc.1	ENSG00000274146.4
chr19_KI270884v1_alt	156752	156859	43690	uc061ets.1	ENSG00000274771.1
chr19_KI270884v1_alt	26089	70890	44305	uc061etb.1	ENSG00000275546.4
chr19_KI270884v1_alt	40183	54345	44799	uc061etd.1	ENSG00000276139.4
chr19_KI270884v1_alt	120802	135792	44854	uc061eto.1	ENSG00000276209.4
chr19_KI270884v1_alt	91647	102557	45539	uc061eti.1	ENSG00000277076.4
chr19_KI270884v1_alt	7854	7924	46238	uc061esz.1	ENSG00000277944.1
chr19_KI270884v1_alt	26077	38171	46666	uc061eta.1	ENSG00000278490.1
chr19_KI270884v1_alt	138291	155021	46795	uc061etq.1	ENSG00000278656.4
chr19_KI270885v1_alt	7854	7924	42742	uc061ett.1	ENSG00000273563.1
chr19_KI270885v1_alt	26075	37755	43682	uc061etu.1	ENSG00000274763.1
chr19_KI270885v1_alt	134330	150246	43833	uc061euh.1	ENSG00000274957.1
chr19_KI270885v1_alt	26087	69504	44370	uc061etv.1	ENSG00000275623.4
chr19_KI270885v1_alt	87911	132432	45617	uc061etz.1	ENSG00000277175.4
chr19_KI270885v1_alt	170600	170707	45992	uc061euk.1	ENSG00000277642.1
chr19_KI270885v1_alt	152118	168877	46564	uc061euj.1	ENSG00000278361.4
chr19_KI270885v1_alt	105218	116168	46620	uc061euc.1	ENSG00000278430.4
chr19_KI270885v1_alt	71438	85942	46923	uc061etx.1	ENSG00000278821.4
chr19_KI270886v1_alt	40130	54426	43427	uc061euo.1	ENSG00000274438.1
chr19_KI270886v1_alt	7854	7924	43654	uc061eul.1	ENSG00000274731.1
chr19_KI270886v1_alt	132327	176817	43801	uc061euu.1	ENSG00000274920.4
chr19_KI270886v1_alt	40149	82358	44212	uc061eup.1	ENSG00000275436.4
chr19_KI270886v1_alt	26108	38126	44274	uc061eun.1	ENSG00000275513.1
chr19_KI270886v1_alt	149656	160552	44560	uc061euv.1	ENSG00000275848.1
chr19_KI270886v1_alt	26088	70813	44616	uc061eum.1	ENSG00000275914.4
chr19_KI270886v1_alt	84198	98432	46004	uc061eus.1	ENSG00000277657.1
chr19_KI270886v1_alt	115858	130358	46442	uc061eut.1	ENSG00000278207.1
chr19_KI270887v1_alt	7854	7924	43217	uc061euy.1	ENSG00000274179.1
chr19_KI270887v1_alt	87431	132149	43304	uc061evc.1	ENSG00000274283.4
chr19_KI270887v1_alt	70898	85414	43620	uc061evb.1	ENSG00000274692.1
chr19_KI270887v1_alt	39641	54140	43874	uc061eva.1	ENSG00000275008.1
chr19_KI270887v1_alt	25586	37647	43917	uc061euz.1	ENSG00000275062.1
chr19_KI270887v1_alt	145573	160033	44350	uc061evi.1	ENSG00000275599.1
chr19_KI270887v1_alt	134181	143733	45233	uc061evh.1	ENSG00000276686.1
chr19_KI270887v1_alt	178746	195541	46265	uc061evk.1	ENSG00000277982.4
chr19_KI270887v1_alt	104726	115609	46437	uc061eve.1	ENSG00000278201.4
chr19_KI270887v1_alt	197264	197371	46462	uc061evm.1	ENSG00000278230.1
chr19_KI270887v1_alt	162333	176877	46525	uc061evj.1	ENSG00000278304.1
chr19_KI270888v1_alt	26101	38250	43281	uc061evp.1	ENSG00000274254.1
chr19_KI270888v1_alt	72876	86281	43842	uc061evt.1	ENSG00000274971.1
chr19_KI270888v1_alt	40121	54326	44076	uc061evq.1	ENSG00000275253.1
chr19_KI270888v1_alt	137058	153818	44373	uc061evy.1	ENSG00000275626.4
chr19_KI270888v1_alt	120706	135189	44466	uc061evx.1	ENSG00000275731.1
chr19_KI270888v1_alt	26081	70849	45679	uc061evo.1	ENSG00000277251.4
chr19_KI270888v1_alt	91445	102544	46499	uc061evu.1	ENSG00000278271.1
chr19_KI270888v1_alt	7851	7921	46520	uc061evn.1	ENSG00000278298.1
chr19_KI270888v1_alt	72852	134832	46619	uc061evs.1	ENSG00000278427.4
chr19_KI270889v1_alt	26102	38158	43580	uc061ewc.1	ENSG00000274639.1
chr19_KI270889v1_alt	105239	116147	44230	uc061ewg.1	ENSG00000275456.1
chr19_KI270889v1_alt	134310	150226	44810	uc061ewj.1	ENSG00000276154.1
chr19_KI270889v1_alt	152098	168857	44973	uc061ewk.1	ENSG00000276357.4
chr19_KI270889v1_alt	7854	7924	45016	uc061ewa.1	ENSG00000276414.1
chr19_KI270889v1_alt	26082	69484	45054	uc061ewb.1	ENSG00000276459.4
chr19_KI270889v1_alt	71424	85926	46478	uc061ewe.1	ENSG00000278248.1
chr19_KI270889v1_alt	170580	170687	46605	uc061ewm.1	ENSG00000278411.1
chr19_KI270889v1_alt	87891	132412	46950	uc061ewf.1	ENSG00000278856.4
chr19_KI270890v1_alt	91485	102562	42684	uc061ewt.1	ENSG00000273498.4
chr19_KI270890v1_alt	149510	163747	42772	uc061ewz.1	ENSG00000273603.1
chr19_KI270890v1_alt	132550	147571	43906	uc061ewy.1	ENSG00000275047.1
chr19_KI270890v1_alt	165877	182661	44272	uc061exb.1	ENSG00000275511.4
chr19_KI270890v1_alt	121129	130594	44349	uc061ewx.1	ENSG00000275596.1
chr19_KI270890v1_alt	72907	119097	44358	uc061ewr.1	ENSG00000275608.4
chr19_KI270890v1_alt	40170	54479	44469	uc061ewp.1	ENSG00000275735.1
chr19_KI270890v1_alt	184392	184499	44507	uc061exc.1	ENSG00000275782.1
chr19_KI270890v1_alt	26104	38295	44754	uc061ewo.1	ENSG00000276086.1
chr19_KI270890v1_alt	7854	7924	44941	uc061ewn.1	ENSG00000276321.1
chr19_KI270890v1_alt	72917	86321	46503	uc061ews.1	ENSG00000278277.1
chr19_KI270890v1_alt	56352	70886	46818	uc061ewq.1	ENSG00000278692.1
chr19_KI270891v1_alt	118075	132379	42702	uc061exl.1	ENSG00000273518.4
chr19_KI270891v1_alt	134277	149908	43396	uc061exm.1	ENSG00000274406.1
chr19_KI270891v1_alt	152066	168839	44082	uc061exn.1	ENSG00000275262.4
chr19_KI270891v1_alt	71327	85584	44096	uc061exh.1	ENSG00000275276.1
chr19_KI270891v1_alt	26076	37715	44947	uc061exe.1	ENSG00000276328.1
chr19_KI270891v1_alt	170562	170669	45602	uc061exp.1	ENSG00000277153.1
chr19_KI270891v1_alt	26088	69450	45918	uc061exf.1	ENSG00000277554.4
chr19_KI270891v1_alt	105188	115903	46341	uc061exj.1	ENSG00000278074.1
chr19_KI270891v1_alt	7854	7924	46384	uc061exd.1	ENSG00000278127.1
chr19_KI270914v1_alt	72838	114079	43271	uc061exx.1	ENSG00000274243.4
chr19_KI270914v1_alt	178943	194523	43338	uc061eyh.1	ENSG00000274324.1
chr19_KI270914v1_alt	40142	54262	43486	uc061ext.1	ENSG00000274518.1
chr19_KI270914v1_alt	7854	7924	43769	uc061exq.1	ENSG00000274876.1
chr19_KI270914v1_alt	149717	160740	43821	uc061eyb.1	ENSG00000274945.4
chr19_KI270914v1_alt	132524	177002	45086	uc061eya.1	ENSG00000276501.4
chr19_KI270914v1_alt	116011	130516	45969	uc061exz.1	ENSG00000277616.1
chr19_KI270914v1_alt	26073	37716	45972	uc061exr.1	ENSG00000277620.1
chr19_KI270914v1_alt	56333	82397	46608	uc061exv.1	ENSG00000278414.4
chr19_KI270914v1_alt	26085	70848	46853	uc061exs.1	ENSG00000278731.4
chr19_KI270915v1_alt	26074	37722	43702	uc061eyj.1	ENSG00000274786.1
chr19_KI270915v1_alt	134277	149907	43823	uc061eyr.1	ENSG00000274947.1
chr19_KI270915v1_alt	170547	170654	44002	uc061eyu.1	ENSG00000275168.1
chr19_KI270915v1_alt	71328	85585	44483	uc061eym.1	ENSG00000275750.1
chr19_KI270915v1_alt	7854	7924	45135	uc061eyi.1	ENSG00000276567.1
chr19_KI270915v1_alt	26086	69451	45154	uc061eyk.1	ENSG00000276590.4
chr19_KI270915v1_alt	87858	132379	45695	uc061eyn.1	ENSG00000277272.4
chr19_KI270915v1_alt	105194	116111	46254	uc061eyo.1	ENSG00000277964.1
chr19_KI270915v1_alt	152065	168824	46629	uc061eys.1	ENSG00000278442.4
chr19_KI270916v1_alt	56223	70585	42755	uc061eyy.1	ENSG00000273578.1
chr19_KI270916v1_alt	184156	184263	43635	uc061ezj.1	ENSG00000274708.1
chr19_KI270916v1_alt	26108	38128	44005	uc061eyw.1	ENSG00000275172.1
chr19_KI270916v1_alt	149301	163316	44200	uc061ezg.1	ENSG00000275421.1
chr19_KI270916v1_alt	121128	130625	44998	uc061eze.1	ENSG00000276392.1
chr19_KI270916v1_alt	40099	54125	45027	uc061eyx.1	ENSG00000276425.1
chr19_KI270916v1_alt	72832	119041	45083	uc061eyz.1	ENSG00000276498.4
chr19_KI270916v1_alt	7854	7924	45446	uc061eyv.1	ENSG00000276954.1
chr19_KI270916v1_alt	132488	146925	45632	uc061ezf.1	ENSG00000277193.1
chr19_KI270916v1_alt	91429	102506	45766	uc061eza.1	ENSG00000277355.4
chr19_KI270916v1_alt	165638	182433	46874	uc061ezi.1	ENSG00000278758.4
chr19_KI270917v1_alt	153226	169419	43978	uc032lkv.2	ENSG00000275136.4
chr19_KI270917v1_alt	111621	127537	44147	uc061ezo.1	ENSG00000275353.1
chr19_KI270917v1_alt	147885	147992	44413	uc061ezp.1	ENSG00000275671.1
chr19_KI270917v1_alt	65203	109723	44453	uc032lju.2	ENSG00000275717.4
chr19_KI270917v1_alt	48731	63047	45183	uc032ljo.2	ENSG00000276625.4
chr19_KI270917v1_alt	3444	15460	45332	uc032lit.2	ENSG00000276806.1
chr19_KI270917v1_alt	185096	189012	45832	uc032llg.2	ENSG00000277442.4
chr19_KI270917v1_alt	82348	93459	46164	uc061ezk.1	ENSG00000277850.4
chr19_KI270917v1_alt	3424	46797	46540	uc032liv.1	ENSG00000278327.4
chr19_KI270917v1_alt	129422	146154	46914	uc032lkr.2	ENSG00000278809.4
chr19_KI270918v1_alt	26076	37715	43624	uc032lll.2	ENSG00000274696.1
chr19_KI270918v1_alt	71388	85624	43699	uc032lme.2	ENSG00000274782.1
chr19_KI270918v1_alt	105209	116025	43831	uc061ezz.1	ENSG00000274955.4
chr19_KI270918v1_alt	7854	7924	44794	uc061ezw.1	ENSG00000276133.1
chr19_KI270918v1_alt	118119	122021	44990	uc032lmr.2	ENSG00000276379.1
chr19_KI270918v1_alt	40102	85902	45867	uc061ezx.1	ENSG00000277484.4
chr19_KI270919v1_alt	170582	170689	43018	uc061fap.1	ENSG00000273929.1
chr19_KI270919v1_alt	26120	168859	44104	uc061fae.1	ENSG00000275288.4
chr19_KI270919v1_alt	105158	116140	44437	uc061fai.1	ENSG00000275699.4
chr19_KI270919v1_alt	26102	38160	45429	uc061fac.1	ENSG00000276930.1
chr19_KI270919v1_alt	26082	69508	45732	uc061fab.1	ENSG00000277317.4
chr19_KI270919v1_alt	7854	7924	46617	uc061faa.1	ENSG00000278425.1
chr19_KI270919v1_alt	152062	168859	46848	uc061fan.1	ENSG00000278726.4
chr19_KI270919v1_alt	71437	85759	46871	uc061fag.1	ENSG00000278755.1
chr19_KI270920v1_alt	25319	39891	42982	uc032lpe.2	ENSG00000273887.1
chr19_KI270920v1_alt	90467	101384	44124	uc061far.1	ENSG00000275317.4
chr19_KI270920v1_alt	136460	153231	44376	uc032lqt.2	ENSG00000275629.4
chr19_KI270920v1_alt	73129	117652	44510	uc061faq.1	ENSG00000275786.4
chr19_KI270920v1_alt	160299	176492	44662	uc032lqx.2	ENSG00000275970.4
chr19_KI270920v1_alt	192169	196085	45047	uc032lri.2	ENSG00000276450.1
chr19_KI270920v1_alt	119550	134587	45396	uc061faw.1	ENSG00000276885.1
chr19_KI270920v1_alt	11326	23341	45500	uc032low.2	ENSG00000277028.1
chr19_KI270920v1_alt	154962	155069	46333	uc061fax.1	ENSG00000278063.1
chr19_KI270920v1_alt	56650	71164	46671	uc032lpr.2	ENSG00000278495.4
chr19_KI270921v1_alt	69801	174062	43447	uc061fbd.1	ENSG00000274465.4
chr19_KI270921v1_alt	239177	239284	43547	uc061fbh.1	ENSG00000274597.1
chr19_KI270921v1_alt	5070	5140	44192	uc061fbc.1	ENSG00000275412.1
chr19_KI270921v1_alt	187509	201946	44264	uc032lue.2	ENSG00000275500.1
chr19_KI270921v1_alt	146450	157527	44467	uc032ltn.2	ENSG00000275732.4
chr19_KI270921v1_alt	69811	79091	44636	uc032lsl.2	ENSG00000275937.1
chr19_KI270921v1_alt	53235	67566	44692	uc032lsh.2	ENSG00000276011.1
chr19_KI270921v1_alt	204316	218787	44946	uc061fbg.1	ENSG00000276327.1
chr19_KI270921v1_alt	112809	127052	45343	uc032lsv.2	ENSG00000276820.1
chr19_KI270921v1_alt	220659	237454	45393	uc032lul.1	ENSG00000276882.4
chr19_KI270921v1_alt	244518	260711	45466	uc032luo.2	ENSG00000276985.4
chr19_KI270921v1_alt	23041	35060	45916	uc032lro.1	ENSG00000277552.1
chr19_KI270921v1_alt	37081	50989	46187	uc032lrv.2	ENSG00000277885.1
chr19_KI270921v1_alt	276388	280304	46301	uc032luz.2	ENSG00000278025.4
chr19_KI270921v1_alt	176149	185646	46374	uc032lud.1	ENSG00000278116.1
chr19_KI270921v1_alt	81192	95628	46527	uc032lso.2	ENSG00000278306.1
chr19_KI270922v1_alt	437	43798	43162	uc032lvj.1	ENSG00000274108.4
chr19_KI270922v1_alt	182099	186015	44281	uc032lxt.2	ENSG00000275521.4
chr19_KI270922v1_alt	108664	124242	45059	uc061fbu.1	ENSG00000276465.1
chr19_KI270922v1_alt	150239	165813	45372	uc032lxq.2	ENSG00000276858.4
chr19_KI270922v1_alt	45724	59960	45767	uc032lwd.2	ENSG00000277356.1
chr19_KI270922v1_alt	457	12473	45796	uc032lvf.2	ENSG00000277392.1
chr19_KI270922v1_alt	144888	144995	45927	uc061fbv.1	ENSG00000277567.1
chr19_KI270922v1_alt	79550	90455	46075	uc061fbt.1	ENSG00000277750.1
chr19_KI270922v1_alt	62205	106723	46570	uc032lwh.2	ENSG00000278368.4
chr19_KI270922v1_alt	126386	143165	46834	uc032lxf.1	ENSG00000278710.4
chr19_KI270923v1_alt	146304	146411	42880	uc061fcl.1	ENSG00000273752.1
chr19_KI270923v1_alt	15474	27503	43459	uc032lxz.1	ENSG00000274480.1
chr19_KI270923v1_alt	62246	75651	43556	uc032lyq.2	ENSG00000274610.1
chr19_KI270923v1_alt	110119	125517	43641	uc061fck.1	ENSG00000274714.1
chr19_KI270923v1_alt	127808	144581	43647	uc032lzo.1	ENSG00000274722.4
chr19_KI270923v1_alt	80900	91882	44063	uc061fci.1	ENSG00000275237.4
chr19_KI270923v1_alt	151614	167257	44089	uc032lzy.2	ENSG00000275269.4
chr19_KI270923v1_alt	29495	43633	44226	uc032lyg.2	ENSG00000275452.1
chr19_KI270923v1_alt	45709	144581	45025	uc061fcg.1	ENSG00000276423.4
chr19_KI270923v1_alt	183516	187432	45747	uc032mac.2	ENSG00000277334.4
chr19_KI270923v1_alt	15454	60219	46057	uc061fcf.1	ENSG00000277725.4
chr19_KI270929v1_alt	44013	58500	42695	uc032mbc.2	ENSG00000273510.1
chr19_KI270929v1_alt	106946	122800	42708	uc061fcy.1	ENSG00000273526.1
chr19_KI270929v1_alt	148507	164081	42868	uc032mcp.2	ENSG00000273738.4
chr19_KI270929v1_alt	12682	42058	43034	uc032mam.1	ENSG00000273947.4
chr19_KI270929v1_alt	124675	141434	44196	uc032mcg.1	ENSG00000275416.4
chr19_KI270929v1_alt	229	10713	44209	uc032mag.2	ENSG00000275433.1
chr19_KI270929v1_alt	180373	184283	44384	uc061fdg.1	ENSG00000275637.4
chr19_KI270929v1_alt	77774	88724	45310	uc061fcx.1	ENSG00000276779.1
chr19_KI270929v1_alt	60497	141212	46344	uc061fcw.1	ENSG00000278079.4
chr19_KI270929v1_alt	143157	143264	46391	uc061fcz.1	ENSG00000278140.1
chr19_KI270930v1_alt	68162	83021	43521	uc061fdr.1	ENSG00000274563.1
chr19_KI270930v1_alt	40184	66319	43634	uc061fdp.1	ENSG00000274707.4
chr19_KI270930v1_alt	40155	114512	43932	uc061fdo.1	ENSG00000275080.4
chr19_KI270930v1_alt	116517	179929	44401	uc061fdt.1	ENSG00000275659.4
chr19_KI270930v1_alt	135422	146406	44720	uc061fdu.1	ENSG00000276044.4
chr19_KI270930v1_alt	200655	200762	45122	uc061fec.1	ENSG00000276552.1
chr19_KI270930v1_alt	164626	180281	45540	uc061fdz.1	ENSG00000277078.1
chr19_KI270930v1_alt	7854	7924	45659	uc061fdl.1	ENSG00000277226.1
chr19_KI270930v1_alt	29232	38086	45953	uc061fdm.1	ENSG00000277596.1
chr19_KI270930v1_alt	40153	54694	46571	uc061fdn.1	ENSG00000278369.1
chr19_KI270930v1_alt	182155	198932	46657	uc061fea.1	ENSG00000278474.4
chr19_KI270931v1_alt	26101	38218	42688	uc061fef.1	ENSG00000273502.4
chr19_KI270931v1_alt	87849	132368	42897	uc061fej.1	ENSG00000273775.4
chr19_KI270931v1_alt	7854	7924	44066	uc061fed.1	ENSG00000275240.1
chr19_KI270931v1_alt	26082	69442	44860	uc061fee.1	ENSG00000276218.4
chr19_KI270931v1_alt	71371	85693	44932	uc061fei.1	ENSG00000276310.1
chr19_KI270931v1_alt	134317	149134	45000	uc061fen.1	ENSG00000276395.1
chr19_KI270931v1_alt	105156	116106	45771	uc061fek.1	ENSG00000277362.1
chr19_KI270931v1_alt	169673	169780	46428	uc061feq.1	ENSG00000278190.1
chr19_KI270931v1_alt	151174	167950	46945	uc061feo.1	ENSG00000278850.4
chr19_KI270932v1_alt	149816	160839	43226	uc061ffb.1	ENSG00000274189.4
chr19_KI270932v1_alt	26071	37758	43649	uc061fes.1	ENSG00000274724.1
chr19_KI270932v1_alt	7854	7924	44111	uc061fer.1	ENSG00000275298.1
chr19_KI270932v1_alt	56345	70673	44188	uc061fev.1	ENSG00000275407.1
chr19_KI270932v1_alt	40193	82440	44642	uc061feu.1	ENSG00000275946.4
chr19_KI270932v1_alt	40191	54099	44892	uc061fet.1	ENSG00000276258.1
chr19_KI270932v1_alt	162790	213334	44948	uc061ffd.1	ENSG00000276329.4
chr19_KI270932v1_alt	196761	213556	45026	uc061ffg.1	ENSG00000276424.4
chr19_KI270932v1_alt	72881	114167	45223	uc061fex.1	ENSG00000276676.4
chr19_KI270932v1_alt	178999	194606	45757	uc061fff.1	ENSG00000277345.1
chr19_KI270932v1_alt	215279	215386	45915	uc061ffi.1	ENSG00000277551.1
